run_id,timestamp,network,scenario,contract,function_name,concurrency,tx_per_user,tps_avg,tps_peak,p50_ms,p95_ms,success_rate
RUN_0577,2023-12-09 03:23:58.072249,Polygon,Mixed,SmartReservation,mintToken,91,10,491.84,540.0097439910462,451,562,0.9894
RUN_0578,2024-05-23 14:02:04.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,56,10,102.85,104.40301433499253,205,278,0.9013
RUN_0579,2023-09-22 09:55:27.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,5,9,231.92,279.49794625674565,401,460,0.8734
RUN_0580,2023-12-03 12:21:06.072249,Polygon,Mixed,SmartTourismToken,bookTour,56,20,357.56,367.2898962365254,301,496,0.8388
RUN_0581,2024-12-28 11:56:21.072249,Goerli,Mixed,SmartReservation,bookTour,39,4,222.45,244.85669568032182,403,503,0.9708
RUN_0582,2025-04-06 04:38:05.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,52,6,83.42,144.4268530532909,239,411,0.8099
RUN_0583,2024-09-18 15:34:06.072249,Goerli,Mixed,SmartReservation,bookTour,50,2,57.83,132.48916500483463,73,176,0.8283
RUN_0584,2025-07-05 12:53:37.072249,Goerli,Light Load,SmartReservation,cancelTour,19,1,211.01,276.7839480663473,320,464,0.9521
RUN_0585,2023-12-31 23:14:42.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,96,12,107.16,119.7149582701993,474,666,0.9157
RUN_0586,2024-10-26 02:37:16.072249,Goerli,Mixed,SmartTourismToken,cancelTour,3,7,329.12,371.70681394094,203,291,0.9039
RUN_0587,2024-04-03 08:35:16.072249,Polygon,Mixed,SmartReservation,transferToken,38,11,324.37,393.20372965817876,346,456,0.8593
RUN_0588,2024-03-16 23:31:17.072249,Sepolia,Light Load,SmartReservation,bookTour,58,14,140.52,158.9890445486414,149,219,0.9426
RUN_0589,2023-09-19 19:01:05.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,23,19,155.36,222.1264424528224,368,476,0.8212
RUN_0590,2024-03-23 11:55:43.072249,Polygon,Mixed,SmartReservation,transferToken,71,9,13.05,13.120069458436905,90,156,0.9301
RUN_0591,2024-08-17 06:20:16.072249,Polygon,Light Load,SmartTourismToken,bookTour,57,18,82.25,140.120200868125,112,166,0.9662
RUN_0592,2024-11-21 11:23:01.072249,Goerli,Light Load,SmartTourismToken,bookTour,44,4,193.56,247.1183123049799,375,460,0.9635
RUN_0593,2024-02-19 06:24:15.072249,Goerli,Mixed,SmartTourismToken,bookTour,23,18,175.65,274.61060053739214,81,187,0.8067
RUN_0594,2025-01-03 14:24:02.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,34,17,299.6,395.12996826299127,271,377,0.8903
RUN_0595,2024-12-20 14:10:58.072249,Sepolia,Light Load,SmartReservation,cancelTour,85,10,21.52,94.89355164977577,83,151,0.8752
RUN_0596,2025-07-01 09:42:43.072249,Sepolia,Light Load,SmartTourismToken,mintToken,6,6,321.88,322.79074199203643,483,604,0.8756
RUN_0597,2024-03-27 21:07:17.072249,Sepolia,Mixed,SmartReservation,transferToken,92,1,414.58,482.59630640879743,356,554,0.9159
RUN_0598,2025-06-29 09:30:11.072249,Polygon,Heavy Load,SmartReservation,bookTour,77,4,320.35,379.6290171719378,74,221,0.8604
RUN_0599,2025-03-07 17:17:43.072249,Sepolia,Mixed,SmartTourismToken,bookTour,74,15,124.79,224.58730091044777,340,462,0.9996
RUN_0600,2025-03-01 19:55:28.072249,Goerli,Light Load,SmartTourismToken,bookTour,6,20,43.52,81.88518904465973,173,323,0.8604
RUN_0601,2024-02-04 06:27:25.072249,Polygon,Mixed,SmartReservation,mintToken,89,8,488.81,570.1502816498585,460,579,0.996
RUN_0602,2023-12-28 15:39:03.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,67,2,335.24,398.8342959592701,61,135,0.9802
RUN_0603,2024-09-24 09:13:52.072249,Polygon,Mixed,SmartReservation,mintToken,38,11,196.6,208.54684025070134,480,638,0.885
RUN_0604,2024-09-16 00:57:12.072249,Polygon,Heavy Load,SmartReservation,cancelTour,14,7,147.48,218.00327340720645,260,318,0.8192
RUN_0605,2023-12-12 05:16:10.072249,Goerli,Mixed,SmartTourismToken,mintToken,73,2,405.69,504.3714016322066,180,303,0.989
RUN_0606,2024-02-01 10:59:08.072249,Goerli,Light Load,SmartTourismToken,transferToken,94,3,250.3,336.2497357235755,449,595,0.8181
RUN_0607,2024-02-28 01:12:51.072249,Polygon,Light Load,SmartReservation,cancelTour,11,10,64.71,70.12234389712889,117,189,0.9623
RUN_0608,2025-03-07 08:13:48.072249,Polygon,Mixed,SmartReservation,bookTour,34,12,222.88,294.9095583447665,194,276,0.9984
RUN_0609,2024-04-23 11:40:45.072249,Sepolia,Heavy Load,SmartReservation,transferToken,8,2,238.1,259.541904303849,199,324,0.8632
RUN_0610,2024-08-29 23:31:15.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,37,2,367.16,406.2568717348017,417,596,0.9165
RUN_0611,2023-12-09 12:40:40.072249,Polygon,Heavy Load,SmartReservation,bookTour,90,7,405.42,453.45712473657454,495,569,0.9232
RUN_0612,2023-12-03 06:02:03.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,10,2,498.47,588.1275731665065,260,454,0.8386
RUN_0613,2023-09-13 22:35:37.072249,Polygon,Heavy Load,SmartTourismToken,cancelTour,57,4,212.0,260.8370549894299,472,671,0.976
RUN_0614,2024-01-01 02:43:29.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,10,2,411.07,467.68131792068004,384,570,0.8025
RUN_0615,2024-10-27 00:51:36.072249,Goerli,Heavy Load,SmartReservation,bookTour,5,8,180.35,198.5097989880422,244,312,0.8852
RUN_0616,2024-06-05 22:13:28.072249,Goerli,Mixed,SmartTourismToken,bookTour,57,15,68.15,157.71299405362544,174,346,0.8809
RUN_0617,2024-03-15 11:30:01.072249,Sepolia,Light Load,SmartReservation,bookTour,46,20,267.34,349.7720585434143,236,327,0.8299
RUN_0618,2024-11-29 00:00:35.072249,Goerli,Mixed,SmartTourismToken,transferToken,65,10,259.43,294.2857089978854,103,294,0.9583
RUN_0619,2024-10-26 08:08:22.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,67,1,13.88,45.214975026517635,465,655,0.8632
RUN_0620,2024-02-29 20:24:17.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,43,15,116.53,186.59997173137134,188,304,0.8477
RUN_0621,2023-11-07 14:36:56.072249,Polygon,Mixed,SmartTourismToken,transferToken,58,11,139.61,176.96303368875346,410,586,0.8118
RUN_0622,2025-02-21 00:35:12.072249,Goerli,Mixed,SmartTourismToken,bookTour,65,4,45.53,85.79023462160578,446,552,0.8855
RUN_0623,2024-05-08 19:03:41.072249,Polygon,Light Load,SmartReservation,bookTour,20,19,13.98,27.333250379584726,97,226,0.8376
RUN_0624,2024-09-26 02:06:42.072249,Sepolia,Light Load,SmartTourismToken,bookTour,57,8,325.55,329.4564184183065,314,387,0.8434
RUN_0625,2024-03-12 20:48:11.072249,Goerli,Mixed,SmartReservation,cancelTour,82,19,77.49,106.91602210682228,192,342,0.9455
RUN_0626,2025-02-07 11:40:08.072249,Goerli,Heavy Load,SmartReservation,bookTour,23,20,14.33,53.45504046785866,225,325,0.8617
RUN_0627,2023-12-27 04:05:04.072249,Goerli,Mixed,SmartReservation,cancelTour,53,14,225.82,238.43052536172436,124,223,0.8361
RUN_0628,2025-01-07 22:50:05.072249,Goerli,Mixed,SmartReservation,bookTour,74,4,322.35,384.3383457992542,187,294,0.9165
RUN_0629,2023-10-31 11:15:03.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,42,19,168.63,214.45470860390367,291,356,0.9516
RUN_0630,2025-06-29 20:29:49.072249,Sepolia,Mixed,SmartReservation,transferToken,88,17,339.21,405.208664967643,484,551,0.9337
RUN_0631,2023-08-29 03:35:26.072249,Goerli,Heavy Load,SmartReservation,cancelTour,83,14,301.47,347.15885137070507,263,325,0.8486
RUN_0632,2024-02-08 02:31:34.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,88,1,426.91,483.93248818520453,311,506,0.8174
RUN_0633,2024-06-16 00:42:21.072249,Goerli,Heavy Load,SmartReservation,bookTour,64,17,443.7,476.03290644700894,417,508,0.8228
RUN_0634,2025-03-24 14:53:22.072249,Polygon,Mixed,SmartReservation,mintToken,40,6,294.69,344.97523606472976,432,525,0.907
RUN_0635,2024-04-10 21:02:52.072249,Goerli,Mixed,SmartTourismToken,mintToken,19,9,250.12,308.59743190218103,139,280,0.972
RUN_0636,2025-01-22 08:31:33.072249,Goerli,Light Load,SmartReservation,cancelTour,39,15,285.18,372.72857264047997,105,283,0.8632
RUN_0637,2024-01-19 07:57:47.072249,Polygon,Heavy Load,SmartReservation,cancelTour,19,12,384.46,395.44584934827805,479,576,0.8745
RUN_0638,2025-03-22 06:53:32.072249,Sepolia,Mixed,SmartTourismToken,mintToken,42,6,127.21,140.57378380625582,183,287,0.9534
RUN_0639,2024-01-14 18:57:58.072249,Goerli,Light Load,SmartReservation,mintToken,87,2,26.05,42.42995188806201,458,582,0.9097
RUN_0640,2025-08-11 10:07:11.072249,Goerli,Light Load,SmartTourismToken,bookTour,25,13,368.56,380.03431165327356,236,339,0.989
RUN_0641,2025-05-25 13:13:47.072249,Polygon,Mixed,SmartTourismToken,bookTour,50,4,364.38,388.58469056015116,213,328,0.8891
RUN_0642,2024-11-04 07:17:35.072249,Sepolia,Heavy Load,SmartReservation,transferToken,33,5,395.8,423.0458137124686,293,448,0.9216
RUN_0643,2024-11-06 05:33:05.072249,Goerli,Heavy Load,SmartReservation,cancelTour,94,9,158.9,177.82919718248294,441,516,0.9478
RUN_0644,2023-09-19 07:32:27.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,85,3,291.41,305.37394568993955,219,329,0.8761
RUN_0645,2024-07-23 05:23:05.072249,Polygon,Mixed,SmartTourismToken,bookTour,39,13,459.84,547.1189287385188,317,486,0.8529
RUN_0646,2023-08-22 20:58:48.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,22,10,277.1,302.28613897599683,390,566,0.8392
RUN_0647,2023-09-29 19:22:14.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,34,19,224.66,234.39547125569743,175,262,0.9864
RUN_0648,2025-05-13 08:33:56.072249,Polygon,Mixed,SmartReservation,transferToken,89,19,410.05,424.2399218508108,485,676,0.8512
RUN_0649,2025-07-19 21:15:20.072249,Goerli,Light Load,SmartTourismToken,cancelTour,95,9,56.94,153.33930603696749,105,190,0.8805
RUN_0650,2025-07-17 17:31:59.072249,Sepolia,Mixed,SmartReservation,cancelTour,60,15,215.8,299.48610447132967,294,401,0.8278
RUN_0651,2023-10-21 05:46:44.072249,Sepolia,Light Load,SmartTourismToken,mintToken,28,18,458.38,519.4194248572035,52,189,0.8418
RUN_0652,2023-12-10 06:06:53.072249,Polygon,Light Load,SmartTourismToken,transferToken,48,13,95.45,109.76369604078567,444,567,0.9389
RUN_0653,2023-09-11 03:37:20.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,8,10,353.92,366.2500340122586,265,328,0.8418
RUN_0654,2024-07-23 07:49:24.072249,Sepolia,Light Load,SmartTourismToken,mintToken,50,3,99.69,160.46271387583604,201,262,0.967
RUN_0655,2024-02-16 15:36:23.072249,Polygon,Mixed,SmartReservation,mintToken,82,19,10.3,18.878293982246312,234,392,0.8488
RUN_0656,2023-11-01 15:32:57.072249,Goerli,Mixed,SmartReservation,cancelTour,57,19,139.32,188.81825190265644,181,333,0.9867
RUN_0657,2024-12-03 01:57:05.072249,Goerli,Light Load,SmartReservation,mintToken,75,11,496.69,502.90600319409475,211,304,0.8138
RUN_0658,2024-07-13 13:29:09.072249,Goerli,Light Load,SmartTourismToken,mintToken,94,11,63.54,99.29210266490668,129,235,0.811
RUN_0659,2024-02-06 04:30:49.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,97,16,381.43,428.10125103872673,261,460,0.8272
RUN_0660,2025-03-19 09:26:06.072249,Goerli,Mixed,SmartReservation,bookTour,3,6,464.28,480.7805170326995,155,253,0.9743
RUN_0661,2024-08-20 21:18:56.072249,Goerli,Heavy Load,SmartReservation,mintToken,61,8,243.35,315.91651997692856,393,553,0.872
RUN_0662,2023-11-02 11:39:38.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,7,1,247.24,303.6001963974026,121,172,0.8658
RUN_0663,2025-03-24 01:43:10.072249,Sepolia,Light Load,SmartReservation,transferToken,86,17,239.24,322.29482354238957,409,562,0.8591
RUN_0664,2025-07-02 21:57:02.072249,Polygon,Heavy Load,SmartTourismToken,mintToken,14,16,135.96,180.76915330837824,475,555,0.9319
RUN_0665,2024-09-07 14:39:50.072249,Goerli,Light Load,SmartTourismToken,transferToken,72,11,282.92,345.97450575828526,112,241,0.8867
RUN_0666,2024-05-01 17:30:54.072249,Sepolia,Light Load,SmartReservation,cancelTour,48,11,416.93,440.3128878538803,492,631,0.8809
RUN_0667,2024-05-11 18:37:26.072249,Sepolia,Light Load,SmartTourismToken,mintToken,76,16,174.0,178.01419382189806,308,457,0.8651
RUN_0668,2024-07-03 23:56:09.072249,Sepolia,Mixed,SmartReservation,cancelTour,76,9,145.07,216.9145601114139,224,420,0.9328
RUN_0669,2024-04-24 04:20:07.072249,Polygon,Heavy Load,SmartReservation,cancelTour,90,10,319.09,324.6653226595372,386,489,0.9825
RUN_0670,2025-02-15 14:29:17.072249,Polygon,Heavy Load,SmartReservation,bookTour,58,1,432.91,476.0435356824895,327,386,0.9357
RUN_0671,2024-05-28 11:50:13.072249,Polygon,Heavy Load,SmartReservation,bookTour,84,13,202.04,257.5564710883778,391,567,0.8719
RUN_0672,2023-10-28 17:55:33.072249,Sepolia,Mixed,SmartReservation,cancelTour,10,6,143.88,213.59184399499563,452,551,0.8033
RUN_0673,2023-08-23 04:47:22.072249,Polygon,Mixed,SmartTourismToken,mintToken,27,4,420.22,429.8627748182717,477,616,0.835
RUN_0674,2025-06-13 09:50:20.072249,Polygon,Light Load,SmartTourismToken,transferToken,78,16,192.12,253.9831658050956,267,422,0.8926
RUN_0675,2025-03-15 13:28:12.072249,Polygon,Mixed,SmartReservation,transferToken,38,11,330.74,404.75168454283255,340,399,0.8667
RUN_0676,2024-09-13 01:25:01.072249,Goerli,Mixed,SmartTourismToken,bookTour,58,11,62.66,137.60989604787156,210,350,0.8523
RUN_0677,2023-09-15 23:30:53.072249,Goerli,Light Load,SmartTourismToken,bookTour,23,1,166.23,221.15584984813702,424,620,0.8595
RUN_0678,2025-03-10 13:50:54.072249,Sepolia,Mixed,SmartReservation,bookTour,88,1,182.54,214.75050646910128,53,125,0.9989
RUN_0679,2024-10-20 04:50:18.072249,Polygon,Light Load,SmartTourismToken,cancelTour,30,15,454.81,486.23720648467855,477,618,0.8443
RUN_0680,2024-11-04 16:46:43.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,50,10,336.15,433.1989937787764,65,223,0.8622
RUN_0681,2024-08-28 16:06:52.072249,Polygon,Light Load,SmartTourismToken,cancelTour,76,20,146.91,233.62637286158304,456,519,0.9328
RUN_0682,2024-07-28 13:39:16.072249,Polygon,Heavy Load,SmartReservation,cancelTour,9,5,319.97,357.2129921147955,55,191,0.8949
RUN_0683,2024-02-06 04:31:27.072249,Polygon,Light Load,SmartTourismToken,transferToken,67,10,330.89,427.0103333697778,355,418,0.8295
RUN_0684,2024-09-26 12:07:45.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,56,11,323.68,372.167025548321,422,477,0.9123
RUN_0685,2025-07-25 20:07:46.072249,Goerli,Light Load,SmartTourismToken,transferToken,71,20,58.24,122.9811918581955,386,454,0.985
RUN_0686,2024-10-15 12:37:32.072249,Sepolia,Light Load,SmartReservation,cancelTour,76,1,356.13,393.2191618121592,251,416,0.8005
RUN_0687,2023-08-30 09:13:00.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,7,9,262.62,321.2361477910428,431,631,0.8323
RUN_0688,2025-06-24 16:59:21.072249,Sepolia,Light Load,SmartReservation,mintToken,61,2,21.09,63.884633988521074,359,491,0.9436
RUN_0689,2024-03-04 15:47:43.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,86,16,496.11,564.9636459313383,161,246,0.998
RUN_0690,2023-09-18 00:30:23.072249,Polygon,Mixed,SmartReservation,transferToken,43,16,332.45,333.3096786477591,293,412,0.9577
RUN_0691,2024-06-23 04:00:02.072249,Goerli,Heavy Load,SmartReservation,cancelTour,95,12,109.45,178.26813972743625,107,230,0.818
RUN_0692,2025-03-26 21:44:02.072249,Sepolia,Mixed,SmartReservation,bookTour,46,7,361.72,404.21889681566444,414,509,0.879
RUN_0693,2024-06-09 06:46:53.072249,Polygon,Light Load,SmartTourismToken,mintToken,22,5,136.7,215.14436184214193,237,299,0.9952
RUN_0694,2023-11-25 15:06:18.072249,Polygon,Light Load,SmartReservation,cancelTour,99,6,396.31,479.27638036663916,432,524,0.8287
RUN_0695,2025-03-29 01:06:58.072249,Goerli,Mixed,SmartTourismToken,cancelTour,96,20,231.21,264.9861415049812,323,462,0.8395
RUN_0696,2023-10-15 16:51:49.072249,Goerli,Light Load,SmartTourismToken,cancelTour,24,17,363.21,431.1309444816913,111,199,0.9847
RUN_0697,2024-04-19 02:17:19.072249,Sepolia,Light Load,SmartReservation,transferToken,87,8,62.24,126.88202329946506,441,568,0.933
RUN_0698,2024-08-24 21:24:46.072249,Sepolia,Light Load,SmartReservation,mintToken,53,14,210.47,266.8518821447124,431,545,0.8761
RUN_0699,2025-02-07 01:32:52.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,23,6,232.54,247.31155836444094,181,298,0.8897
RUN_0700,2023-09-25 15:37:40.072249,Polygon,Light Load,SmartReservation,transferToken,22,12,231.73,240.29736775610823,67,250,0.8047
RUN_0701,2024-11-02 04:51:47.072249,Polygon,Light Load,SmartTourismToken,mintToken,63,7,102.11,119.19352130225937,437,624,0.8867
RUN_0702,2025-05-25 17:41:18.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,31,16,107.97,134.15031863764085,447,538,0.9519
RUN_0703,2024-03-06 13:35:38.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,72,15,407.53,413.3078632084157,440,500,0.9236
RUN_0704,2023-08-27 04:33:32.072249,Sepolia,Light Load,SmartReservation,mintToken,75,10,83.66,153.0690495938324,366,416,0.8841
RUN_0705,2024-11-13 08:02:12.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,77,1,275.4,342.74987685567544,330,530,0.9375
RUN_0706,2023-10-29 05:27:40.072249,Polygon,Light Load,SmartReservation,cancelTour,59,2,462.56,530.9185439014641,67,156,0.9226
RUN_0707,2024-02-21 21:19:41.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,21,3,14.74,94.97158461380076,355,470,0.8992
RUN_0708,2025-04-25 12:16:33.072249,Goerli,Light Load,SmartReservation,bookTour,88,19,400.22,471.79761665953,233,402,0.8357
RUN_0709,2024-10-31 04:24:37.072249,Sepolia,Mixed,SmartTourismToken,bookTour,82,5,278.07,325.25709556799393,410,522,0.9997
RUN_0710,2025-02-03 10:53:28.072249,Goerli,Light Load,SmartReservation,cancelTour,26,7,132.9,165.9713781465191,70,270,0.8172
RUN_0711,2023-09-21 09:06:50.072249,Sepolia,Mixed,SmartTourismToken,mintToken,36,2,17.42,50.57361909899743,206,294,0.8868
RUN_0712,2024-02-02 06:54:33.072249,Goerli,Light Load,SmartReservation,cancelTour,19,15,125.98,201.4829053532749,428,521,0.9409
RUN_0713,2024-01-30 08:37:02.072249,Polygon,Light Load,SmartReservation,mintToken,95,14,59.69,69.66895432716146,328,511,0.9911
RUN_0714,2024-07-15 15:36:41.072249,Sepolia,Mixed,SmartTourismToken,transferToken,15,4,138.2,201.2362150827578,244,321,0.9796
RUN_0715,2023-09-14 13:53:11.072249,Polygon,Mixed,SmartTourismToken,transferToken,20,14,390.3,393.6763132518744,243,352,0.9868
RUN_0716,2024-04-22 19:41:01.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,75,3,60.63,107.91150511779794,213,317,0.9012
RUN_0717,2025-06-15 14:54:28.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,61,16,259.5,350.5875199424539,97,227,0.8242
RUN_0718,2024-11-19 17:36:46.072249,Goerli,Mixed,SmartReservation,cancelTour,99,17,391.24,457.2753641193444,54,158,0.9103
RUN_0719,2025-05-19 10:13:34.072249,Goerli,Heavy Load,SmartReservation,transferToken,69,12,124.01,192.11452068262622,404,564,0.8202
RUN_0720,2023-12-21 22:23:59.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,58,17,129.46,155.05070826461377,283,455,0.897
RUN_0721,2023-11-14 04:18:30.072249,Goerli,Mixed,SmartTourismToken,cancelTour,5,20,25.99,114.21292166662928,319,485,0.8003
RUN_0722,2023-08-14 04:30:07.072249,Sepolia,Light Load,SmartReservation,transferToken,18,15,389.11,440.7180436733716,152,222,0.8273
RUN_0723,2025-02-17 16:14:35.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,90,3,287.75,310.43434305259785,363,558,0.9173
RUN_0724,2025-02-14 00:17:22.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,49,15,439.07,513.9896897321983,324,488,0.822
RUN_0725,2024-10-27 03:32:51.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,83,19,377.74,389.6304191603312,341,530,0.9576
RUN_0726,2024-05-21 10:37:16.072249,Sepolia,Light Load,SmartReservation,cancelTour,50,3,373.47,385.9943090904962,125,230,0.83
RUN_0727,2024-06-01 12:49:15.072249,Goerli,Light Load,SmartTourismToken,cancelTour,91,7,435.14,475.0137118507851,482,557,0.823
RUN_0728,2024-10-29 08:52:24.072249,Goerli,Mixed,SmartTourismToken,bookTour,83,7,306.42,333.1845301937768,258,334,0.9419
RUN_0729,2024-01-04 09:07:50.072249,Goerli,Mixed,SmartTourismToken,cancelTour,21,16,50.09,94.74367669801873,339,526,0.8554
RUN_0730,2024-04-27 07:05:38.072249,Sepolia,Mixed,SmartReservation,mintToken,7,1,31.44,87.09904372147932,201,254,0.9284
RUN_0731,2023-10-18 10:58:57.072249,Polygon,Mixed,SmartReservation,bookTour,82,1,422.76,521.0534777642775,247,443,0.9213
RUN_0732,2024-07-14 22:47:35.072249,Sepolia,Light Load,SmartReservation,transferToken,46,5,179.02,241.66307833064943,146,203,0.9495
RUN_0733,2024-04-30 19:25:35.072249,Goerli,Heavy Load,SmartReservation,bookTour,74,20,143.67,211.08478202261884,125,209,0.8019
RUN_0734,2024-07-17 15:54:04.072249,Polygon,Heavy Load,SmartTourismToken,mintToken,92,19,160.41,259.61707224853126,52,147,0.9008
RUN_0735,2025-04-02 22:28:05.072249,Polygon,Mixed,SmartTourismToken,cancelTour,34,5,449.04,516.7682446625614,118,222,0.9666
RUN_0736,2024-04-13 11:23:25.072249,Goerli,Mixed,SmartReservation,transferToken,83,9,292.73,307.5561581768326,231,425,0.9215
RUN_0737,2023-08-29 04:44:05.072249,Polygon,Light Load,SmartTourismToken,bookTour,97,6,228.68,277.7696882701676,229,302,0.8841
RUN_0738,2025-05-02 01:55:32.072249,Goerli,Light Load,SmartTourismToken,cancelTour,1,7,331.39,372.35071425697913,491,640,0.8464
RUN_0739,2024-07-31 01:40:39.072249,Goerli,Heavy Load,SmartReservation,cancelTour,97,5,157.46,230.59730117609274,173,271,0.8565
RUN_0740,2024-10-27 17:20:12.072249,Polygon,Heavy Load,SmartReservation,cancelTour,6,14,323.43,357.13072921411236,434,540,0.862
RUN_0741,2023-08-28 20:44:54.072249,Polygon,Mixed,SmartTourismToken,mintToken,73,15,324.5,399.5937691739104,495,657,0.9958
RUN_0742,2023-11-25 06:54:01.072249,Polygon,Mixed,SmartTourismToken,transferToken,83,13,339.44,379.900772443357,75,188,0.8259
RUN_0743,2024-06-20 02:44:10.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,27,2,141.43,183.59397685865915,332,472,0.9082
RUN_0744,2024-09-25 00:37:52.072249,Goerli,Mixed,SmartReservation,bookTour,23,2,289.21,373.94683247823076,242,367,0.8046
RUN_0745,2024-12-26 08:15:02.072249,Sepolia,Heavy Load,SmartReservation,bookTour,68,13,415.14,492.45154059660103,51,178,0.9325
RUN_0746,2024-08-09 19:36:48.072249,Goerli,Light Load,SmartReservation,transferToken,50,17,165.78,221.18801455133453,196,388,0.9106
RUN_0747,2024-12-01 12:12:38.072249,Sepolia,Light Load,SmartReservation,bookTour,100,15,74.97,88.39208593275795,445,635,0.9499
RUN_0748,2023-10-21 17:00:01.072249,Sepolia,Mixed,SmartReservation,cancelTour,54,2,254.15,341.35711508537895,146,241,0.928
RUN_0749,2024-06-01 15:12:14.072249,Polygon,Light Load,SmartTourismToken,mintToken,90,14,333.43,422.2548457938312,129,322,0.8837
RUN_0750,2024-08-23 19:03:27.072249,Goerli,Light Load,SmartReservation,bookTour,97,2,444.51,542.218631576834,386,470,0.9686
RUN_0751,2024-04-22 04:28:20.072249,Polygon,Light Load,SmartReservation,mintToken,96,10,273.61,276.3981486039922,297,376,0.8156
RUN_0752,2024-09-04 11:38:11.072249,Polygon,Mixed,SmartTourismToken,mintToken,50,7,46.99,89.45726332965494,288,391,0.9631
RUN_0753,2024-12-23 11:21:49.072249,Goerli,Light Load,SmartTourismToken,cancelTour,15,20,416.02,439.94364918280496,97,160,0.9131
RUN_0754,2024-08-19 15:19:38.072249,Goerli,Heavy Load,SmartReservation,bookTour,69,9,185.43,253.92002754523693,95,209,0.9091
RUN_0755,2024-09-11 15:06:09.072249,Sepolia,Heavy Load,SmartReservation,bookTour,16,20,97.62,104.08093081327678,224,285,0.8673
RUN_0756,2024-02-03 10:15:30.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,95,9,133.18,176.4311602086896,434,519,0.9569
RUN_0757,2025-07-19 22:12:58.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,3,19,17.4,102.97215770936876,443,494,0.9483
RUN_0758,2023-11-02 03:50:15.072249,Polygon,Heavy Load,SmartReservation,mintToken,21,1,144.58,229.47658501108896,153,210,0.9683
RUN_0759,2023-12-03 07:25:28.072249,Sepolia,Mixed,SmartReservation,transferToken,43,12,169.4,245.2582240595968,115,177,0.9749
RUN_0760,2024-12-07 04:08:13.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,34,7,316.07,384.97640718484104,226,384,0.8432
RUN_0761,2025-06-11 16:18:36.072249,Sepolia,Heavy Load,SmartReservation,transferToken,18,4,200.94,286.53870118585746,136,259,0.8796
RUN_0762,2025-01-25 21:03:10.072249,Sepolia,Light Load,SmartReservation,mintToken,98,1,162.83,196.80197748269248,453,512,0.9054
RUN_0763,2023-12-24 17:59:39.072249,Sepolia,Light Load,SmartTourismToken,mintToken,1,5,15.86,88.95432218046872,224,386,0.9478
RUN_0764,2024-07-25 20:48:49.072249,Sepolia,Light Load,SmartTourismToken,mintToken,33,17,386.68,401.32923883107287,227,291,0.9077
RUN_0765,2025-07-07 20:51:34.072249,Polygon,Light Load,SmartReservation,transferToken,74,14,144.97,220.86920858231574,340,492,0.9695
RUN_0766,2024-01-18 03:23:12.072249,Polygon,Light Load,SmartTourismToken,cancelTour,90,4,139.73,161.82058287335917,179,231,0.9
RUN_0767,2024-10-11 06:00:28.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,81,11,138.63,166.35079010542847,428,609,0.9825
RUN_0768,2024-10-09 11:20:38.072249,Polygon,Light Load,SmartReservation,transferToken,42,3,116.56,198.81342299960178,357,445,0.8303
RUN_0769,2024-12-02 19:24:01.072249,Goerli,Light Load,SmartTourismToken,bookTour,36,12,62.57,154.98700430837394,158,299,0.8359
